train_time_avg,test_time_avg,train_median,test_median,test_p25,test_pct_profitable,train_pct_profitable,test_n_weeks,test_sharpe,robust_time_avg,test_worst_week,test_std,wallets,n_wallets,bet,peak_conc,peak_capital,fits
183.17,405.36,43.22,141.34,-36.19,71.9,55.6,32,0.37,183.17,-210.24,1072.03,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,25,67,1675,True
146.54,353.13,34.58,132.45,-33.05,65.6,55.6,32,0.38,146.54,-341.88,892.18,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,20,82,1640,True
182.52,437.09,38.76,183.15,-31.18,71.9,56.2,32,0.42,182.52,-279.26,1011.57,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,25,67,1675,True
146.01,378.25,31.01,100.15,-3.43,68.8,56.2,32,0.44,146.01,-139.02,839.9,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,20,85,1700,True
145.66,360.57,31.01,103.37,-13.11,71.9,54.8,32,0.44,145.66,-188.38,803.11,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,20,82,1640,True
104.02,318.29,6.18,69.59,-20.2,69.4,53.1,36,0.35,104.02,-243.05,1067.58,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,5,25,73,1825,True
113.54,358.72,20.99,125.4,-10.8,74.3,56.6,35,0.35,113.54,-210.24,1025.51,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,25,73,1825,True
113.54,390.52,20.99,112.74,-38.66,65.7,56.6,35,0.37,113.54,-377.05,1067.38,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,77,1925,True
104.02,325.06,6.18,153.35,-9.33,72.2,53.1,36,0.4,104.02,-268.15,953.67,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xba732f8ac829db045ab0622787794976cb950cfd|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,25,73,1825,True
104.02,351.57,6.18,93.66,-12.63,69.4,53.1,36,0.42,104.02,-179.77,990.86,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xba732f8ac829db045ab0622787794976cb950cfd|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,80,2000,True
113.54,402.59,20.99,111.39,26.81,76.5,56.6,34,0.42,113.54,-241.47,971.47,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xba732f8ac829db045ab0622787794976cb950cfd|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,77,1925,True
126.13,632.45,49.28,192.44,73.59,78.1,54.0,32,0.39,126.13,-379.79,1571.19,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,35,52,1820,True
90.09,487.47,35.2,166.31,-17.3,68.8,54.0,32,0.41,90.09,-318.51,1159.68,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,80,2000,True
90.75,462.47,55.51,200.41,-52.03,71.9,61.4,32,0.4,90.75,-308.61,1109.34,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,77,1925,True
90.09,493.68,35.2,177.53,6.35,75.0,54.0,32,0.46,90.09,-241.47,1042.02,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,80,2000,True
100.14,172.36,40.39,37.02,-26.99,64.4,63.4,45,0.32,100.14,-194.89,552.92,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1,5,15,111,1665,True
99.96,187.54,48.99,40.49,-26.7,60.9,63.4,46,0.37,99.96,-111.98,514.28,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,5,15,111,1665,True
100.52,175.11,40.39,44.68,-27.48,56.5,63.4,46,0.36,100.52,-186.49,489.96,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,15,111,1665,True
101.27,190.75,44.69,33.01,-26.97,64.4,64.1,45,0.38,101.27,-84.24,519.33,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,15,111,1665,True
205.65,431.1,75.15,127.3,-18.62,68.8,65.3,32,0.38,205.65,-309.48,1107.31,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,5,25,67,1675,True
207.12,419.1,79.17,144.25,-30.86,67.7,66.2,31,0.38,207.12,-310.82,1068.1,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,25,67,1675,True
207.12,456.35,79.17,114.98,-41.58,71.0,66.2,31,0.4,207.12,-505.99,1114.34,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,67,1675,True
206.46,437.31,79.17,212.12,-33.65,68.8,66.2,32,0.44,206.46,-274.9,982.65,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,25,67,1675,True
206.46,473.03,79.17,100.54,-14.25,68.8,66.2,32,0.45,206.46,-162.02,1024.06,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,67,1675,True
207.12,471.81,79.17,142.13,-44.16,67.7,66.2,31,0.45,207.12,-310.82,996.72,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,67,1675,True
119.87,284.94,39.1,63.85,-42.14,62.2,63.4,45,0.31,119.87,-309.48,945.29,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,5,25,73,1825,True
120.17,265.71,39.1,52.47,-45.46,56.8,63.4,44,0.31,120.17,-310.82,909.49,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,25,73,1825,True
120.17,289.63,39.1,56.39,-45.05,63.6,63.4,44,0.32,120.17,-455.69,950.63,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,73,1825,True
119.87,290.87,39.1,71.13,-45.29,62.2,63.4,45,0.36,119.87,-274.9,842.48,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xba732f8ac829db045ab0622787794976cb950cfd|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,25,73,1825,True
119.87,314.94,39.1,61.49,-42.14,62.2,63.4,45,0.37,119.87,-162.02,880.04,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xba732f8ac829db045ab0622787794976cb950cfd|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,73,1825,True
120.69,294.22,39.1,63.85,-45.97,60.0,63.4,45,0.36,120.69,-310.82,846.27,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xba732f8ac829db045ab0622787794976cb950cfd|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,73,1825,True
226.45,903.94,127.7,493.06,-79.33,65.6,63.4,32,0.4,226.45,-618.97,2205.6,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,50,40,2000,True
135.87,585.22,76.62,201.69,-17.04,68.8,63.4,32,0.42,135.87,-476.59,1371.18,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,30,58,1740,True
160.06,669.35,100.9,271.11,-110.33,67.7,64.3,31,0.42,160.06,-542.15,1559.25,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,35,55,1925,True
136.41,592.67,80.99,267.45,-37.42,68.8,64.3,32,0.47,136.41,-329.88,1226.52,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,30,58,1740,True
87.48,167.77,7.04,9.44,-17.77,56.1,56.2,41,0.31,87.48,-214.91,610.7,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,5,15,111,1665,True
87.66,156.06,4.62,4.41,-52.19,51.3,55.1,39,0.31,87.66,-208.97,594.51,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,15,111,1665,True
87.66,170.64,4.62,9.5,-25.96,57.1,55.1,35,0.35,87.66,-358.74,647.25,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,15,111,1665,True
87.48,171.37,7.04,19.58,-22.43,57.1,56.2,42,0.35,87.48,-183.19,539.9,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,15,111,1665,True
87.48,186.04,7.04,16.33,-17.77,56.1,56.2,41,0.37,87.48,-104.27,564.68,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,15,111,1665,True
87.66,175.35,4.62,5.71,-25.36,55.3,55.1,38,0.37,87.66,-159.94,560.03,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,15,111,1665,True
171.08,388.89,11.7,75.12,-44.12,62.5,53.1,32,0.34,171.08,-308.44,1123.67,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,25,67,1675,True
171.08,424.61,11.7,75.03,-16.59,62.5,53.1,32,0.36,171.08,-539.36,1158.16,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,67,1675,True
174.47,412.33,14.32,160.66,-104.86,54.8,54.1,31,0.35,174.47,-529.46,1124.72,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,67,1675,True
172.43,430.81,11.73,153.32,-49.74,62.5,54.0,32,0.41,172.43,-235.47,1035.95,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,67,1675,True
99.37,279.42,6.18,25.6,-29.98,58.8,53.1,34,0.32,99.37,-297.33,1087.35,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,25,73,1825,True
99.37,305.76,6.18,67.24,-27.48,58.8,53.1,34,0.34,99.37,-489.06,1121.48,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,73,1825,True
116.76,402.5,7.69,124.86,-106.17,54.8,56.0,31,0.35,116.76,-479.16,1121.38,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,73,1825,True
99.37,312.44,6.18,117.23,-34.43,55.9,53.1,34,0.39,99.37,-241.47,1002.2,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0xba732f8ac829db045ab0622787794976cb950cfd|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,25,73,1825,True
94.39,534.57,-1.45,140.16,-44.46,59.4,47.9,32,0.38,94.39,-504.75,1381.51,0x1cc16713196d456f86fa9c7387dd326a7f73b8df|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,30,58,1740,True
95.04,173.3,10.5,94.39,-32.16,67.4,55.4,46,0.61,95.04,-100.64,284.41,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd,5,20,94,1880,True
238.97,436.07,66.67,292.95,60.95,77.4,59.4,31,0.76,238.97,-469.16,555.36,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1,5,40,48,1920,True
236.07,499.18,64.68,479.56,148.05,80.6,58.0,31,0.9,236.07,-256.57,537.54,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,5,40,48,1920,True
234.01,461.35,67.12,390.8,86.33,81.2,58.8,32,0.84,234.01,-468.01,518.3,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,40,48,1920,True
205.26,456.59,58.73,342.91,64.59,80.6,58.8,31,0.79,205.26,-369.52,555.82,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,35,57,1995,True
114.5,303.03,12.31,157.36,-41.51,68.9,54.9,45,0.62,114.5,-416.97,508.88,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1,5,40,48,1920,True
114.03,342.54,12.31,263.44,-72.46,71.1,54.9,45,0.72,114.03,-256.57,491.66,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xba732f8ac829db045ab0622787794976cb950cfd|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,5,40,48,1920,True
115.12,309.88,12.31,226.39,-62.79,69.6,54.9,46,0.65,115.12,-468.01,483.71,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xba732f8ac829db045ab0622787794976cb950cfd|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,40,48,1920,True
100.73,306.62,10.77,141.22,-36.32,68.9,54.9,45,0.62,100.73,-507.48,507.78,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0xba732f8ac829db045ab0622787794976cb950cfd|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,35,52,1820,True
116.2,716.31,20.51,617.02,118.78,77.4,53.7,31,0.79,116.2,-644.61,877.81,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,5,55,34,1870,True
140.27,764.93,30.85,621.5,100.73,80.6,53.7,31,0.77,140.27,-791.36,959.81,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,65,30,1950,True
75.53,463.78,16.61,329.88,45.27,77.4,53.7,31,0.73,75.53,-593.74,618.14,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,35,52,1820,True
114.7,734.02,20.47,751.0,211.27,80.6,52.2,31,0.92,114.7,-484.09,775.37,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x23c8a4c266d10ba5846837eac391fea89ed6f293,5,55,34,1870,True
72.99,519.0,13.03,441.94,68.07,80.6,52.2,31,0.88,72.99,-390.02,572.84,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,35,55,1925,True
70.38,485.9,18.57,330.53,51.66,81.2,53.0,32,0.78,70.38,-433.59,588.37,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23|0x23c8a4c266d10ba5846837eac391fea89ed6f293|0x39d3c773be30fcc73161fc6768f46d563a779ef0,5,35,52,1820,True
77.69,146.08,3.6,75.42,-16.72,70.7,52.0,41,0.57,77.69,-308.1,288.74,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x9d9346b36bfacf6858ae06c7401a72ad09162cf1,5,20,94,1880,True
77.45,166.11,4.94,75.82,11.18,78.6,53.3,42,0.65,77.45,-128.29,279.7,0x412fe1a101554f0b382181c3af932e4b2d8030fa|0xc8ec6d4cef5c5fe8409ef69303c37f05b678e8f1|0xd3a6e523c440f94f9259398fbcf7b5cc5ccffd55|0xba732f8ac829db045ab0622787794976cb950cfd|0x5c6940cefe1dc0cbcc859b62997cc749baa751ca,5,20,94,1880,True
