series,ticker,side,ask,bucket,secs_left,prior_stuck,won,profit
KXSOL15M,KXSOL15M-26JUN200300-00,no,69,65-69c,540,"63,48,50,35",True,18.8
KXSOL15M,KXSOL15M-26JUN200200-00,yes,74,70-74c,360,"55,43,59,58",True,14.7
KXSOL15M,KXSOL15M-26JUN200045-45,yes,76,75-79c,480,"48,46,50,59",True,13.22
KXSOL15M,KXSOL15M-26JUN200000-00,yes,76,75-79c,600,"44,44,44,44",False,-45
KXSOL15M,KXSOL15M-26JUN200000-00,no,72,70-74c,300,"47,50,55,65",True,16.27
KXSOL15M,KXSOL15M-26JUN192345-45,no,66,65-69c,600,"52,53,36,37",False,-45
KXSOL15M,KXSOL15M-26JUN192215-15,no,79,75-79c,540,"39,37,46,60",True,11.12
KXSOL15M,KXSOL15M-26JUN192115-15,no,83,80-85c,420,"54,63,58,60",True,8.57
KXSOL15M,KXSOL15M-26JUN192015-15,no,79,75-79c,480,"36,36,60,60",True,11.12
KXSOL15M,KXSOL15M-26JUN191915-15,no,70,70-74c,420,"52,44,45,62",True,17.94
KXSOL15M,KXSOL15M-26JUN191900-00,no,70,70-74c,360,"35,49,54,46",True,17.94
KXSOL15M,KXSOL15M-26JUN191815-15,yes,82,80-85c,300,"60,63,48,49",True,9.19
KXSOL15M,KXSOL15M-26JUN191800-00,yes,75,75-79c,540,"47,51,57,56",True,13.95
KXSOL15M,KXSOL15M-26JUN191745-45,no,76,75-79c,480,"43,52,64,60",True,13.22
KXSOL15M,KXSOL15M-26JUN191615-15,yes,69,65-69c,480,"58,56,49,63",True,18.8
KXSOL15M,KXSOL15M-26JUN191530-30,no,83,80-85c,600,"46,41,55,64",True,8.57
KXSOL15M,KXSOL15M-26JUN191515-15,no,78,75-79c,420,"58,50,41,56",True,11.8
KXSOL15M,KXSOL15M-26JUN191030-30,no,67,65-69c,480,"55,48,55,60",False,-45
KXSOL15M,KXSOL15M-26JUN190945-45,yes,69,65-69c,600,"63,57,48,59",True,18.8
KXSOL15M,KXSOL15M-26JUN190915-15,yes,80,80-85c,540,"36,37,37,58",True,10.46
KXSOL15M,KXSOL15M-26JUN190800-00,no,66,65-69c,540,"43,41,59,50",True,21.56
KXSOL15M,KXSOL15M-26JUN190745-45,no,75,75-79c,420,"56,46,51,47",False,-45
KXSOL15M,KXSOL15M-26JUN190615-15,no,75,75-79c,480,"65,61,44,63",False,-45
KXSOL15M,KXSOL15M-26JUN190500-00,yes,66,65-69c,600,"52,58,65,51",True,21.56
KXSOL15M,KXSOL15M-26JUN190430-30,yes,70,70-74c,600,"59,60,55,54",True,17.94
KXSOL15M,KXSOL15M-26JUN190415-15,no,67,65-69c,540,"55,60,57,49",False,-45
KXSOL15M,KXSOL15M-26JUN190215-15,yes,68,65-69c,600,"58,36,41,57",True,19.69
KXSOL15M,KXSOL15M-26JUN190100-00,yes,81,80-85c,600,"58,65,55,61",False,-45
KXSOL15M,KXSOL15M-26JUN182315-15,no,80,80-85c,420,"50,50,61,55",True,10.46
KXSOL15M,KXSOL15M-26JUN182245-45,no,69,65-69c,420,"50,44,47,63",True,18.8
KXSOL15M,KXSOL15M-26JUN182000-00,yes,73,70-74c,360,"43,56,50,62",True,15.48
KXSOL15M,KXSOL15M-26JUN181915-15,no,74,70-74c,600,"58,57,47,64",True,14.7
KXSOL15M,KXSOL15M-26JUN181815-15,no,81,80-85c,600,"57,42,60,62",False,-45
KXSOL15M,KXSOL15M-26JUN181800-00,no,75,75-79c,360,"47,45,45,56",False,-45
KXSOL15M,KXSOL15M-26JUN181745-45,yes,66,65-69c,540,"52,54,56,62",False,-45
KXSOL15M,KXSOL15M-26JUN181730-30,yes,71,70-74c,480,"56,43,53,63",True,17.09
KXSOL15M,KXSOL15M-26JUN181715-15,yes,75,75-79c,360,"54,50,53,57",False,-45
KXSOL15M,KXSOL15M-26JUN181700-00,no,77,75-79c,600,"60,54,61,60",True,12.5
KXSOL15M,KXSOL15M-26JUN181700-00,yes,69,65-69c,300,"55,45,59,58",False,-45
KXSOL15M,KXSOL15M-26JUN181645-45,yes,68,65-69c,600,"39,40,53,59",True,19.69
KXSOL15M,KXSOL15M-26JUN181645-45,no,69,65-69c,480,"52,46,35,63",False,-45
KXSOL15M,KXSOL15M-26JUN181630-30,yes,74,70-74c,600,"46,64,48,65",True,14.7
KXSOL15M,KXSOL15M-26JUN181530-30,yes,75,75-79c,420,"47,54,57,61",True,13.95
KXSOL15M,KXSOL15M-26JUN181515-15,yes,74,70-74c,300,"50,53,58,64",True,14.7
KXSOL15M,KXSOL15M-26JUN181500-00,yes,71,70-74c,600,"57,48,44,58",False,-45
KXSOL15M,KXSOL15M-26JUN181400-00,no,68,65-69c,360,"50,50,48,56",True,19.69
KXSOL15M,KXSOL15M-26JUN180915-15,yes,72,70-74c,480,"45,39,36,54",True,16.27
KXSOL15M,KXSOL15M-26JUN180845-45,no,66,65-69c,420,"51,63,48,42",False,-45
KXSOL15M,KXSOL15M-26JUN180815-15,yes,67,65-69c,360,"56,59,53,62",True,20.61
KXSOL15M,KXSOL15M-26JUN180745-45,yes,69,65-69c,600,"55,59,59,65",False,-45
KXSOL15M,KXSOL15M-26JUN180745-45,no,75,75-79c,420,"39,36,36,63",True,13.95
KXSOL15M,KXSOL15M-26JUN180700-00,no,67,65-69c,600,"65,63,51,55",False,-45
KXSOL15M,KXSOL15M-26JUN180700-00,yes,65,65-69c,540,"41,55,46,39",True,22.53
KXSOL15M,KXSOL15M-26JUN180645-45,yes,65,65-69c,600,"57,65,63,37",False,-45
KXSOL15M,KXSOL15M-26JUN180600-00,no,69,65-69c,540,"63,55,60,63",True,18.8
KXSOL15M,KXSOL15M-26JUN180515-15,yes,73,70-74c,540,"45,41,60,62",True,15.48
KXSOL15M,KXSOL15M-26JUN180200-00,no,66,65-69c,600,"49,53,53,57",False,-45
KXSOL15M,KXSOL15M-26JUN180145-45,yes,79,75-79c,540,"41,54,50,60",True,11.12
KXSOL15M,KXSOL15M-26JUN180045-45,no,72,70-74c,480,"53,63,62,41",True,16.27
KXSOL15M,KXSOL15M-26JUN172245-45,no,72,70-74c,600,"50,42,50,55",False,-45
KXSOL15M,KXSOL15M-26JUN172030-30,yes,65,65-69c,600,"54,44,47,60",True,22.53
KXSOL15M,KXSOL15M-26JUN172030-30,no,80,80-85c,420,"44,39,54,46",False,-45
KXSOL15M,KXSOL15M-26JUN171945-45,no,74,70-74c,480,"42,51,61,59",True,14.7
KXSOL15M,KXSOL15M-26JUN171845-45,yes,67,65-69c,420,"49,57,63,47",False,-45
KXSOL15M,KXSOL15M-26JUN171745-45,yes,73,70-74c,540,"45,49,47,57",False,-45
KXSOL15M,KXSOL15M-26JUN171730-30,no,72,70-74c,480,"60,63,59,49",True,16.27
KXSOL15M,KXSOL15M-26JUN171630-30,yes,70,70-74c,600,"56,46,37,60",True,17.94
KXSOL15M,KXSOL15M-26JUN171515-15,no,70,70-74c,600,"41,44,47,55",True,17.94
KXSOL15M,KXSOL15M-26JUN171400-00,yes,75,75-79c,480,"38,38,43,52",True,13.95
KXSOL15M,KXSOL15M-26JUN171045-45,no,68,65-69c,360,"46,46,64,38",False,-45
KXSOL15M,KXSOL15M-26JUN170945-45,yes,75,75-79c,540,"44,61,58,56",True,13.95
KXSOL15M,KXSOL15M-26JUN170815-15,yes,67,65-69c,600,"60,55,55,49",True,20.61
KXSOL15M,KXSOL15M-26JUN170800-00,yes,75,75-79c,360,"54,65,52,63",False,-45
KXSOL15M,KXSOL15M-26JUN170745-45,yes,71,70-74c,420,"60,60,53,63",True,17.09
KXSOL15M,KXSOL15M-26JUN170645-45,no,72,70-74c,540,"42,39,41,59",True,16.27
KXSOL15M,KXSOL15M-26JUN170630-30,no,73,70-74c,600,"47,47,41,52",True,15.48
KXSOL15M,KXSOL15M-26JUN170345-45,yes,67,65-69c,480,"38,61,46,57",True,20.61
KXSOL15M,KXSOL15M-26JUN170330-30,no,81,80-85c,600,"43,42,58,58",True,9.82
KXSOL15M,KXSOL15M-26JUN170230-30,no,71,70-74c,360,"48,54,52,61",True,17.09
KXSOL15M,KXSOL15M-26JUN170145-45,yes,65,65-69c,600,"43,56,56,40",True,22.53
KXSOL15M,KXSOL15M-26JUN170130-30,no,69,65-69c,600,"49,56,46,48",False,-45
KXSOL15M,KXSOL15M-26JUN170030-30,no,79,75-79c,600,"64,52,53,61",True,11.12
KXSOL15M,KXSOL15M-26JUN170000-00,yes,69,65-69c,480,"52,51,38,53",True,18.8
KXSOL15M,KXSOL15M-26JUN162300-00,yes,79,75-79c,540,"56,53,58,64",True,11.12
KXSOL15M,KXSOL15M-26JUN162145-45,yes,73,70-74c,300,"50,42,52,64",True,15.48
KXSOL15M,KXSOL15M-26JUN161945-45,no,72,70-74c,300,"48,59,65,53",True,16.27
KXSOL15M,KXSOL15M-26JUN161900-00,yes,68,65-69c,420,"44,38,53,55",True,19.69
KXSOL15M,KXSOL15M-26JUN161845-45,no,70,70-74c,600,"45,40,59,59",True,17.94
KXSOL15M,KXSOL15M-26JUN161800-00,yes,66,65-69c,480,"45,51,54,62",True,21.56
KXSOL15M,KXSOL15M-26JUN161715-15,no,69,65-69c,540,"48,61,52,53",True,18.8
KXSOL15M,KXSOL15M-26JUN161700-00,yes,68,65-69c,420,"45,36,45,46",False,-45
KXSOL15M,KXSOL15M-26JUN161600-00,no,73,70-74c,480,"42,38,51,54",True,15.48
KXSOL15M,KXSOL15M-26JUN161545-45,no,69,65-69c,300,"50,45,40,61",False,-45
KXSOL15M,KXSOL15M-26JUN161000-00,yes,66,65-69c,600,"49,54,40,53",False,-45
KXSOL15M,KXSOL15M-26JUN161000-00,no,74,70-74c,540,"47,62,52,40",True,14.7
KXSOL15M,KXSOL15M-26JUN160945-45,yes,75,75-79c,360,"41,58,36,60",True,13.95
KXSOL15M,KXSOL15M-26JUN160900-00,no,74,70-74c,600,"54,49,43,50",True,14.7
KXSOL15M,KXSOL15M-26JUN160645-45,no,67,65-69c,300,"42,43,51,45",True,20.61
KXSOL15M,KXSOL15M-26JUN160615-15,yes,65,65-69c,600,"55,62,50,46",False,-45
KXSOL15M,KXSOL15M-26JUN160515-15,no,79,75-79c,420,"59,58,61,58",True,11.12
KXSOL15M,KXSOL15M-26JUN160415-15,yes,73,70-74c,540,"62,43,41,49",True,15.48
KXSOL15M,KXSOL15M-26JUN160330-30,yes,82,80-85c,300,"51,51,36,48",True,9.19
KXSOL15M,KXSOL15M-26JUN160245-45,yes,82,80-85c,480,"52,43,60,52",True,9.19
KXSOL15M,KXSOL15M-26JUN160130-30,yes,67,65-69c,420,"60,58,54,61",True,20.61
KXSOL15M,KXSOL15M-26JUN160100-00,yes,66,65-69c,420,"41,48,64,60",True,21.56
KXSOL15M,KXSOL15M-26JUN152315-15,yes,70,70-74c,600,"46,59,56,52",True,17.94
KXSOL15M,KXSOL15M-26JUN152130-30,yes,81,80-85c,540,"51,58,50,59",True,9.82
KXSOL15M,KXSOL15M-26JUN152100-00,no,75,75-79c,600,"49,47,51,58",True,13.95
KXSOL15M,KXSOL15M-26JUN152030-30,no,69,65-69c,540,"43,63,64,58",True,18.8
KXSOL15M,KXSOL15M-26JUN152000-00,yes,84,80-85c,540,"54,59,50,57",True,7.97
KXSOL15M,KXSOL15M-26JUN151745-45,yes,65,65-69c,480,"46,42,46,55",True,22.53
KXSOL15M,KXSOL15M-26JUN151730-30,no,69,65-69c,540,"50,39,50,64",True,18.8
KXSOL15M,KXSOL15M-26JUN151715-15,no,73,70-74c,600,"53,39,45,58",False,-45
KXSOL15M,KXSOL15M-26JUN151645-45,yes,70,70-74c,300,"54,46,42,58",False,-45
KXSOL15M,KXSOL15M-26JUN151500-00,no,80,80-85c,420,"38,35,49,59",True,10.46
KXSOL15M,KXSOL15M-26JUN151400-00,yes,71,70-74c,360,"58,50,50,43",True,17.09
KXSOL15M,KXSOL15M-26JUN151045-45,yes,72,70-74c,540,"62,62,63,63",True,16.27
KXSOL15M,KXSOL15M-26JUN150945-45,no,83,80-85c,300,"43,59,58,60",True,8.57
KXSOL15M,KXSOL15M-26JUN150700-00,yes,71,70-74c,540,"50,46,65,64",True,17.09
KXSOL15M,KXSOL15M-26JUN150645-45,yes,80,80-85c,600,"51,53,62,63",True,10.46
KXSOL15M,KXSOL15M-26JUN150630-30,yes,67,65-69c,600,"41,52,57,38",True,20.61
KXSOL15M,KXSOL15M-26JUN150600-00,yes,79,75-79c,600,"56,41,45,56",True,11.12
KXSOL15M,KXSOL15M-26JUN150430-30,no,84,80-85c,540,"46,44,52,58",True,7.97
KXSOL15M,KXSOL15M-26JUN150400-00,no,68,65-69c,600,"57,54,52,57",True,19.69
KXSOL15M,KXSOL15M-26JUN150130-30,yes,83,80-85c,540,"59,50,56,64",True,8.57
KXSOL15M,KXSOL15M-26JUN150045-45,no,75,75-79c,480,"47,61,53,51",True,13.95
KXSOL15M,KXSOL15M-26JUN150030-30,yes,69,65-69c,600,"48,52,52,55",False,-45
KXSOL15M,KXSOL15M-26JUN142330-30,no,67,65-69c,480,"45,52,59,60",False,-45
KXSOL15M,KXSOL15M-26JUN142200-00,no,79,75-79c,540,"54,53,59,63",True,11.12
KXSOL15M,KXSOL15M-26JUN142100-00,yes,74,70-74c,300,"52,55,58,58",True,14.7
KXSOL15M,KXSOL15M-26JUN142030-30,no,68,65-69c,480,"44,56,53,55",False,-45
KXSOL15M,KXSOL15M-26JUN142015-15,yes,75,75-79c,480,"57,42,52,51",True,13.95
KXSOL15M,KXSOL15M-26JUN141930-30,no,70,70-74c,480,"38,38,58,52",False,-45
KXSOL15M,KXSOL15M-26JUN141915-15,no,77,75-79c,600,"45,46,55,63",False,-45
KXSOL15M,KXSOL15M-26JUN141715-15,yes,76,75-79c,540,"63,52,57,59",True,13.22
KXSOL15M,KXSOL15M-26JUN141700-00,yes,70,70-74c,360,"57,43,45,60",False,-45
KXSOL15M,KXSOL15M-26JUN141600-00,no,65,65-69c,540,"59,55,63,58",True,22.53
KXSOL15M,KXSOL15M-26JUN141515-15,no,69,65-69c,480,"61,54,53,47",False,-45
KXSOL15M,KXSOL15M-26JUN141515-15,yes,65,65-69c,420,"47,52,57,36",True,22.53
KXSOL15M,KXSOL15M-26JUN141445-45,yes,70,70-74c,540,"48,42,52,51",True,17.94
KXSOL15M,KXSOL15M-26JUN141015-15,no,79,75-79c,300,"55,59,63,52",True,11.12
KXSOL15M,KXSOL15M-26JUN140945-45,yes,72,70-74c,480,"42,40,52,53",True,16.27
KXSOL15M,KXSOL15M-26JUN140830-30,yes,71,70-74c,540,"58,56,58,47",False,-45
KXSOL15M,KXSOL15M-26JUN140815-15,yes,65,65-69c,600,"64,54,55,58",False,-45
KXSOL15M,KXSOL15M-26JUN140815-15,no,75,75-79c,480,"50,46,39,38",True,13.95
KXSOL15M,KXSOL15M-26JUN140600-00,yes,77,75-79c,480,"49,57,51,47",True,12.5
KXSOL15M,KXSOL15M-26JUN140515-15,no,66,65-69c,420,"63,39,44,56",True,21.56
KXSOL15M,KXSOL15M-26JUN140500-00,no,68,65-69c,480,"41,39,49,45",True,19.69
KXSOL15M,KXSOL15M-26JUN140300-00,no,83,80-85c,360,"51,44,42,60",False,-45
KXSOL15M,KXSOL15M-26JUN140200-00,yes,69,65-69c,540,"49,53,55,61",False,-45
KXSOL15M,KXSOL15M-26JUN140115-15,no,65,65-69c,600,"42,39,62,62",True,22.53
KXSOL15M,KXSOL15M-26JUN140115-15,yes,67,65-69c,480,"42,44,38,44",False,-45
KXSOL15M,KXSOL15M-26JUN140045-45,no,66,65-69c,600,"59,48,59,61",True,21.56
KXSOL15M,KXSOL15M-26JUN140000-00,yes,77,75-79c,600,"43,54,60,64",True,12.5
KXSOL15M,KXSOL15M-26JUN132345-45,no,84,80-85c,420,"55,36,55,59",True,7.97
KXSOL15M,KXSOL15M-26JUN132315-15,yes,73,70-74c,360,"57,55,52,62",False,-45
KXSOL15M,KXSOL15M-26JUN132300-00,no,71,70-74c,360,"54,48,60,59",True,17.09
KXSOL15M,KXSOL15M-26JUN132215-15,yes,78,75-79c,360,"43,48,64,62",True,11.8
KXSOL15M,KXSOL15M-26JUN132200-00,yes,71,70-74c,600,"36,41,64,60",False,-45
KXSOL15M,KXSOL15M-26JUN132200-00,no,78,75-79c,300,"55,59,53,55",True,11.8
KXSOL15M,KXSOL15M-26JUN132145-45,no,67,65-69c,480,"65,47,49,53",True,20.61
KXSOL15M,KXSOL15M-26JUN132100-00,no,74,70-74c,540,"35,47,51,64",True,14.7
KXSOL15M,KXSOL15M-26JUN131915-15,yes,76,75-79c,420,"49,50,48,49",True,13.22
KXSOL15M,KXSOL15M-26JUN131900-00,yes,68,65-69c,540,"48,47,47,62",False,-45
KXSOL15M,KXSOL15M-26JUN131830-30,yes,65,65-69c,540,"46,37,56,49",True,22.53
KXSOL15M,KXSOL15M-26JUN131745-45,yes,71,70-74c,540,"61,61,62,62",True,17.09
KXSOL15M,KXSOL15M-26JUN131700-00,yes,68,65-69c,600,"61,49,59,64",True,19.69
KXSOL15M,KXSOL15M-26JUN131645-45,yes,70,70-74c,420,"52,35,41,53",False,-45
KXSOL15M,KXSOL15M-26JUN131630-30,no,66,65-69c,360,"49,62,53,61",False,-45
KXSOL15M,KXSOL15M-26JUN131600-00,yes,68,65-69c,600,"45,59,48,55",False,-45
KXSOL15M,KXSOL15M-26JUN131445-45,no,67,65-69c,480,"56,59,53,63",False,-45
KXSOL15M,KXSOL15M-26JUN131445-45,yes,69,65-69c,420,"42,54,44,40",True,18.8
KXSOL15M,KXSOL15M-26JUN131430-30,no,78,75-79c,600,"49,42,55,53",False,-45
KXSOL15M,KXSOL15M-26JUN130945-45,yes,69,65-69c,420,"36,49,55,47",True,18.8
KXSOL15M,KXSOL15M-26JUN130930-30,yes,74,70-74c,540,"55,65,58,43",True,14.7
KXSOL15M,KXSOL15M-26JUN130830-30,no,78,75-79c,480,"55,54,63,64",True,11.8
KXSOL15M,KXSOL15M-26JUN130800-00,yes,68,65-69c,540,"54,49,58,51",True,19.69
KXSOL15M,KXSOL15M-26JUN130700-00,no,83,80-85c,360,"41,40,47,48",True,8.57
KXSOL15M,KXSOL15M-26JUN130600-00,no,67,65-69c,540,"47,52,45,44",False,-45
KXSOL15M,KXSOL15M-26JUN130530-30,yes,72,70-74c,600,"44,55,56,57",False,-45
KXSOL15M,KXSOL15M-26JUN130430-30,no,81,80-85c,300,"51,59,61,61",False,-45
KXSOL15M,KXSOL15M-26JUN130230-30,yes,68,65-69c,540,"40,52,41,47",True,19.69
KXSOL15M,KXSOL15M-26JUN130215-15,no,65,65-69c,480,"61,51,52,49",True,22.53
KXSOL15M,KXSOL15M-26JUN130215-15,yes,68,65-69c,420,"50,53,55,36",False,-45
KXSOL15M,KXSOL15M-26JUN130145-45,yes,80,80-85c,360,"53,54,41,62",True,10.46
KXSOL15M,KXSOL15M-26JUN130100-00,yes,68,65-69c,600,"50,41,41,54",False,-45
KXSOL15M,KXSOL15M-26JUN130030-30,yes,74,70-74c,600,"53,54,51,55",True,14.7
KXSOL15M,KXSOL15M-26JUN130000-00,yes,74,70-74c,480,"59,47,62,48",False,-45
KXSOL15M,KXSOL15M-26JUN122345-45,yes,69,65-69c,600,"62,57,51,61",True,18.8
KXSOL15M,KXSOL15M-26JUN122315-15,yes,65,65-69c,600,"60,63,60,43",False,-45
KXSOL15M,KXSOL15M-26JUN122130-30,no,79,75-79c,600,"46,47,52,46",False,-45
KXSOL15M,KXSOL15M-26JUN122115-15,yes,68,65-69c,600,"42,64,63,59",True,19.69
KXSOL15M,KXSOL15M-26JUN122030-30,no,67,65-69c,540,"42,65,62,61",True,20.61
KXSOL15M,KXSOL15M-26JUN122015-15,yes,66,65-69c,540,"51,49,62,44",True,21.56
KXSOL15M,KXSOL15M-26JUN121945-45,yes,81,80-85c,300,"63,42,49,50",True,9.82
KXSOL15M,KXSOL15M-26JUN121745-45,no,65,65-69c,600,"45,48,39,63",True,22.53
KXSOL15M,KXSOL15M-26JUN121730-30,yes,66,65-69c,480,"62,62,58,58",False,-45
KXSOL15M,KXSOL15M-26JUN121715-15,no,69,65-69c,600,"44,65,58,59",False,-45
KXSOL15M,KXSOL15M-26JUN121715-15,yes,73,70-74c,420,"47,35,52,44",True,15.48
KXSOL15M,KXSOL15M-26JUN121530-30,yes,67,65-69c,600,"42,46,48,60",True,20.61
KXSOL15M,KXSOL15M-26JUN121530-30,no,65,65-69c,540,"59,54,46,39",False,-45
KXSOL15M,KXSOL15M-26JUN121415-15,no,78,75-79c,540,"35,38,63,64",True,11.8
KXSOL15M,KXSOL15M-26JUN121400-00,no,66,65-69c,300,"63,54,37,60",True,21.56
KXSOL15M,KXSOL15M-26JUN121045-45,yes,77,75-79c,600,"60,48,41,46",True,12.5
KXSOL15M,KXSOL15M-26JUN121030-30,no,84,80-85c,420,"55,57,44,57",False,-45
KXSOL15M,KXSOL15M-26JUN120915-15,yes,67,65-69c,420,"55,51,63,64",True,20.61
KXSOL15M,KXSOL15M-26JUN120830-30,yes,79,75-79c,420,"64,65,64,37",False,-45
KXSOL15M,KXSOL15M-26JUN120800-00,no,67,65-69c,540,"39,42,44,54",True,20.61
KXSOL15M,KXSOL15M-26JUN120615-15,no,76,75-79c,540,"59,49,57,65",True,13.22
KXSOL15M,KXSOL15M-26JUN120445-45,no,69,65-69c,540,"55,58,44,47",True,18.8
KXSOL15M,KXSOL15M-26JUN120215-15,yes,65,65-69c,600,"58,43,62,60",False,-45
KXSOL15M,KXSOL15M-26JUN120200-00,no,81,80-85c,540,"54,59,58,37",False,-45
KXSOL15M,KXSOL15M-26JUN120145-45,no,68,65-69c,480,"54,56,43,42",True,19.69
KXSOL15M,KXSOL15M-26JUN120100-00,yes,71,70-74c,480,"48,50,56,43",False,-45
KXSOL15M,KXSOL15M-26JUN120045-45,no,65,65-69c,420,"35,51,55,60",True,22.53
KXSOL15M,KXSOL15M-26JUN112330-30,no,69,65-69c,600,"56,47,52,62",True,18.8
KXSOL15M,KXSOL15M-26JUN112230-30,yes,72,70-74c,300,"42,38,46,48",False,-45
KXSOL15M,KXSOL15M-26JUN112145-45,yes,67,65-69c,360,"59,49,37,49",True,20.61
KXSOL15M,KXSOL15M-26JUN112130-30,no,82,80-85c,420,"42,63,61,57",True,9.19
KXSOL15M,KXSOL15M-26JUN112100-00,yes,68,65-69c,600,"57,58,65,65",False,-45
KXSOL15M,KXSOL15M-26JUN112000-00,no,78,75-79c,600,"54,51,65,65",True,11.8
KXSOL15M,KXSOL15M-26JUN111930-30,yes,73,70-74c,420,"55,60,56,55",False,-45
KXSOL15M,KXSOL15M-26JUN111900-00,yes,72,70-74c,540,"40,36,41,60",False,-45
KXSOL15M,KXSOL15M-26JUN111830-30,no,69,65-69c,540,"51,48,54,51",True,18.8
KXSOL15M,KXSOL15M-26JUN111645-45,no,67,65-69c,480,"55,42,43,64",True,20.61
KXSOL15M,KXSOL15M-26JUN111630-30,yes,66,65-69c,600,"46,52,56,59",False,-45
KXSOL15M,KXSOL15M-26JUN111615-15,yes,72,70-74c,540,"45,55,56,60",False,-45
KXSOL15M,KXSOL15M-26JUN111600-00,no,66,65-69c,540,"59,51,49,54",True,21.56
KXSOL15M,KXSOL15M-26JUN111515-15,no,65,65-69c,600,"51,46,47,55",True,22.53
KXSOL15M,KXSOL15M-26JUN111500-00,no,68,65-69c,540,"51,39,54,61",True,19.69
KXSOL15M,KXSOL15M-26JUN111030-30,yes,75,75-79c,360,"42,55,58,61",True,13.95
KXSOL15M,KXSOL15M-26JUN111015-15,no,74,70-74c,540,"44,50,62,47",True,14.7
KXSOL15M,KXSOL15M-26JUN110745-45,no,76,75-79c,420,"37,44,50,58",True,13.22
KXSOL15M,KXSOL15M-26JUN110715-15,no,74,70-74c,420,"47,49,53,62",False,-45
KXSOL15M,KXSOL15M-26JUN110645-45,yes,69,65-69c,600,"55,63,57,60",True,18.8
KXSOL15M,KXSOL15M-26JUN110615-15,yes,80,80-85c,420,"48,42,40,60",True,10.46
KXSOL15M,KXSOL15M-26JUN110200-00,no,70,70-74c,600,"41,49,62,63",True,17.94
KXSOL15M,KXSOL15M-26JUN110030-30,yes,66,65-69c,540,"46,46,41,52",False,-45
KXSOL15M,KXSOL15M-26JUN102330-30,no,73,70-74c,540,"46,36,38,55",False,-45
KXSOL15M,KXSOL15M-26JUN102315-15,no,66,65-69c,540,"51,49,56,60",True,21.56
KXSOL15M,KXSOL15M-26JUN102230-30,no,73,70-74c,540,"40,39,47,51",True,15.48
KXSOL15M,KXSOL15M-26JUN102215-15,no,78,75-79c,480,"61,58,42,54",True,11.8
KXSOL15M,KXSOL15M-26JUN102145-45,no,67,65-69c,540,"60,48,63,61",False,-45
KXSOL15M,KXSOL15M-26JUN102045-45,no,66,65-69c,600,"49,46,51,46",True,21.56
KXSOL15M,KXSOL15M-26JUN102000-00,yes,75,75-79c,420,"52,47,46,57",True,13.95
KXSOL15M,KXSOL15M-26JUN101945-45,yes,65,65-69c,540,"43,48,37,51",True,22.53
KXSOL15M,KXSOL15M-26JUN101745-45,yes,65,65-69c,360,"65,56,55,58",True,22.53
KXSOL15M,KXSOL15M-26JUN101745-45,no,72,70-74c,300,"48,49,46,38",False,-45
KXSOL15M,KXSOL15M-26JUN101645-45,no,75,75-79c,480,"54,49,56,58",True,13.95
KXSOL15M,KXSOL15M-26JUN101630-30,no,78,75-79c,540,"65,64,53,56",False,-45
KXSOL15M,KXSOL15M-26JUN101415-15,no,84,80-85c,420,"36,35,38,55",True,7.97
KXSOL15M,KXSOL15M-26JUN101015-15,yes,68,65-69c,480,"39,61,62,61",False,-45
KXSOL15M,KXSOL15M-26JUN101000-00,yes,67,65-69c,600,"50,39,51,61",False,-45
KXSOL15M,KXSOL15M-26JUN101000-00,no,74,70-74c,480,"51,40,35,59",True,14.7
KXSOL15M,KXSOL15M-26JUN100930-30,yes,81,80-85c,480,"48,54,61,57",True,9.82
KXSOL15M,KXSOL15M-26JUN100915-15,yes,65,65-69c,300,"44,48,37,60",False,-45
KXSOL15M,KXSOL15M-26JUN100815-15,no,81,80-85c,360,"59,44,38,51",False,-45
KXSOL15M,KXSOL15M-26JUN100745-45,yes,69,65-69c,600,"63,55,55,64",True,18.8
KXSOL15M,KXSOL15M-26JUN100700-00,yes,77,75-79c,600,"56,61,53,63",True,12.5
KXSOL15M,KXSOL15M-26JUN100400-00,no,73,70-74c,540,"54,50,59,51",True,15.48
KXSOL15M,KXSOL15M-26JUN100145-45,no,68,65-69c,480,"46,36,50,58",True,19.69
KXSOL15M,KXSOL15M-26JUN100115-15,yes,75,75-79c,480,"55,59,64,63",False,-45
KXSOL15M,KXSOL15M-26JUN100030-30,no,74,70-74c,480,"56,47,56,47",True,14.7
KXDOGE15M,KXDOGE15M-26AUG090145-45,yes,69,65-69c,600,"54,49,61,51",True,18.8
KXDOGE15M,KXDOGE15M-26AUG090130-30,no,83,80-85c,600,"50,62,62,63",True,8.57
KXDOGE15M,KXDOGE15M-26AUG090115-15,no,74,70-74c,600,"63,59,60,63",True,14.7
KXDOGE15M,KXDOGE15M-26AUG090100-00,no,76,75-79c,360,"43,64,51,48",True,13.22
KXDOGE15M,KXDOGE15M-26AUG090045-45,no,71,70-74c,600,"59,39,39,50",True,17.09
KXDOGE15M,KXDOGE15M-26AUG090030-30,no,75,75-79c,600,"40,65,58,59",True,13.95
KXDOGE15M,KXDOGE15M-26AUG082230-30,no,65,65-69c,420,"51,52,51,59",False,-45
KXDOGE15M,KXDOGE15M-26AUG082230-30,yes,75,75-79c,300,"52,44,37,41",True,13.95
KXDOGE15M,KXDOGE15M-26AUG082215-15,no,79,75-79c,480,"46,65,51,44",False,-45
