series,ticker,side,ask,secs_left,won,profit
KXBTC15M,KXBTC15M-26JUL210745-45,yes,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL210545-45,yes,91,240,True,4.14
KXBTC15M,KXBTC15M-26JUL210345-45,yes,91,360,True,4.14
KXBTC15M,KXBTC15M-26JUL210245-45,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL210015-15,yes,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL202245-45,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL202215-15,yes,93,180,True,3.15
KXBTC15M,KXBTC15M-26JUL202130-30,no,91,480,True,4.14
KXBTC15M,KXBTC15M-26JUL201930-30,yes,92,600,True,3.64
KXBTC15M,KXBTC15M-26JUL201815-15,no,92,600,True,3.64
KXBTC15M,KXBTC15M-26JUL201800-00,no,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL201645-45,yes,90,240,True,4.65
KXBTC15M,KXBTC15M-26JUL201630-30,yes,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL200815-15,no,90,540,True,4.65
KXBTC15M,KXBTC15M-26JUL200730-30,no,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL200645-45,no,90,600,True,4.65
KXBTC15M,KXBTC15M-26JUL200530-30,yes,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL200500-00,yes,90,420,True,4.65
KXBTC15M,KXBTC15M-26JUL200430-30,no,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL200400-00,yes,92,240,True,3.64
KXBTC15M,KXBTC15M-26JUL200315-15,yes,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL200015-15,no,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL192330-30,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL192245-45,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL192230-30,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL192030-30,no,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL191830-30,yes,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL191730-30,no,92,540,True,3.64
KXBTC15M,KXBTC15M-26JUL191415-15,no,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL190915-15,no,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL190845-45,yes,91,480,True,4.14
KXBTC15M,KXBTC15M-26JUL190800-00,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL190515-15,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL190500-00,yes,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL190145-45,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL190115-15,yes,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL190000-00,yes,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL182245-45,yes,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL182230-30,no,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL182215-15,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL181930-30,yes,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL181745-45,no,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL181645-45,no,91,360,True,4.14
KXBTC15M,KXBTC15M-26JUL181630-30,yes,92,180,True,3.64
KXBTC15M,KXBTC15M-26JUL181545-45,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL181430-30,yes,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL180915-15,no,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL180500-00,yes,93,180,True,3.15
KXBTC15M,KXBTC15M-26JUL180415-15,no,90,600,True,4.65
KXBTC15M,KXBTC15M-26JUL180330-30,yes,93,180,True,3.15
KXBTC15M,KXBTC15M-26JUL180245-45,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL180230-30,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL180100-00,yes,93,180,True,3.15
KXBTC15M,KXBTC15M-26JUL180045-45,no,91,300,True,4.14
KXBTC15M,KXBTC15M-26JUL180015-15,no,90,180,True,4.65
KXBTC15M,KXBTC15M-26JUL172145-45,no,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL172045-45,no,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL171945-45,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL171900-00,yes,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL171745-45,no,90,420,True,4.65
KXBTC15M,KXBTC15M-26JUL171715-15,yes,93,180,True,3.15
KXBTC15M,KXBTC15M-26JUL171615-15,no,90,540,True,4.65
KXBTC15M,KXBTC15M-26JUL171545-45,yes,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL171530-30,no,91,240,True,4.14
KXBTC15M,KXBTC15M-26JUL171430-30,no,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL170845-45,no,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL170715-15,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL170615-15,yes,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL170600-00,no,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL170530-30,no,90,480,False,-45
KXBTC15M,KXBTC15M-26JUL170430-30,no,93,600,True,3.15
KXBTC15M,KXBTC15M-26JUL170215-15,yes,91,360,False,-45
KXBTC15M,KXBTC15M-26JUL170200-00,no,90,540,True,4.65
KXBTC15M,KXBTC15M-26JUL170145-45,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL170130-30,no,91,360,True,4.14
KXBTC15M,KXBTC15M-26JUL170115-15,no,90,540,True,4.65
KXBTC15M,KXBTC15M-26JUL170015-15,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL170000-00,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL162330-30,yes,90,420,True,4.65
KXBTC15M,KXBTC15M-26JUL162245-45,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL162145-45,no,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL162130-30,no,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL162100-00,yes,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL162045-45,no,90,540,True,4.65
KXBTC15M,KXBTC15M-26JUL162015-15,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL161845-45,yes,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL161445-45,no,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL161000-00,yes,92,240,True,3.64
KXBTC15M,KXBTC15M-26JUL160945-45,yes,91,420,False,-45
KXBTC15M,KXBTC15M-26JUL160815-15,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL160800-00,no,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL160530-30,no,92,180,True,3.64
KXBTC15M,KXBTC15M-26JUL160000-00,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL152330-30,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL152130-30,no,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL152115-15,yes,90,240,True,4.65
KXBTC15M,KXBTC15M-26JUL152030-30,no,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL151915-15,yes,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL151745-45,no,91,240,True,4.14
KXBTC15M,KXBTC15M-26JUL151630-30,yes,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL151515-15,yes,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL150915-15,yes,90,540,True,4.65
KXBTC15M,KXBTC15M-26JUL150830-30,no,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL150745-45,yes,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL150645-45,yes,93,180,True,3.15
KXBTC15M,KXBTC15M-26JUL150245-45,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL150200-00,yes,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL150130-30,yes,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL150030-30,no,91,180,True,4.14
KXBTC15M,KXBTC15M-26JUL150000-00,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL142345-45,yes,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL142045-45,no,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL142030-30,no,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL141930-30,no,90,540,True,4.65
KXBTC15M,KXBTC15M-26JUL141045-45,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL141015-15,no,92,180,True,3.64
KXBTC15M,KXBTC15M-26JUL140900-00,yes,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL140715-15,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL140545-45,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL140245-45,yes,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL132345-45,yes,91,180,True,4.14
KXBTC15M,KXBTC15M-26JUL132245-45,yes,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL132100-00,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL132030-30,no,91,240,True,4.14
KXBTC15M,KXBTC15M-26JUL132000-00,yes,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL131930-30,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL131915-15,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL131815-15,yes,92,240,True,3.64
KXBTC15M,KXBTC15M-26JUL131700-00,no,92,480,False,-45
KXBTC15M,KXBTC15M-26JUL131630-30,no,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL131600-00,yes,91,300,True,4.14
KXBTC15M,KXBTC15M-26JUL131545-45,yes,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL131500-00,yes,93,180,True,3.15
KXBTC15M,KXBTC15M-26JUL131415-15,yes,91,360,True,4.14
KXBTC15M,KXBTC15M-26JUL131400-00,no,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL130945-45,yes,93,540,False,-45
KXBTC15M,KXBTC15M-26JUL130730-30,no,91,180,True,4.14
KXBTC15M,KXBTC15M-26JUL130345-45,yes,92,180,True,3.64
KXBTC15M,KXBTC15M-26JUL130045-45,no,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL130030-30,yes,90,420,True,4.65
KXBTC15M,KXBTC15M-26JUL122115-15,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL121900-00,no,90,480,False,-45
KXBTC15M,KXBTC15M-26JUL121815-15,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL121800-00,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL121745-45,no,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL121545-45,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL121045-45,yes,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL120845-45,no,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL120130-30,no,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL120100-00,no,91,300,True,4.14
KXBTC15M,KXBTC15M-26JUL120045-45,no,92,240,True,3.64
KXBTC15M,KXBTC15M-26JUL111900-00,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL111830-30,no,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL111730-30,yes,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL111700-00,no,90,240,True,4.65
KXBTC15M,KXBTC15M-26JUL111000-00,yes,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL110845-45,no,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL110830-30,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL110600-00,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL110500-00,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL110045-45,yes,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL102245-45,yes,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL102130-30,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL102045-45,no,90,300,False,-45
KXBTC15M,KXBTC15M-26JUL101915-15,no,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL101745-45,yes,92,180,True,3.64
KXBTC15M,KXBTC15M-26JUL101715-15,yes,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL101615-15,no,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL101530-30,no,91,300,True,4.14
KXBTC15M,KXBTC15M-26JUL101515-15,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL101415-15,yes,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL101030-30,no,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL100830-30,no,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL100745-45,no,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL100730-30,no,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL100345-45,no,92,180,True,3.64
KXBTC15M,KXBTC15M-26JUL100230-30,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL100145-45,yes,91,540,True,4.14
KXBTC15M,KXBTC15M-26JUL092315-15,no,93,180,True,3.15
KXBTC15M,KXBTC15M-26JUL092300-00,yes,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL092130-30,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL092030-30,no,92,180,True,3.64
KXBTC15M,KXBTC15M-26JUL091930-30,no,90,540,False,-45
KXBTC15M,KXBTC15M-26JUL091830-30,yes,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL091030-30,no,92,540,True,3.64
KXBTC15M,KXBTC15M-26JUL090930-30,no,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL090830-30,no,90,180,True,4.65
KXBTC15M,KXBTC15M-26JUL090815-15,yes,92,180,True,3.64
KXBTC15M,KXBTC15M-26JUL090515-15,no,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL090045-45,yes,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL090015-15,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL082345-45,yes,92,540,True,3.64
KXBTC15M,KXBTC15M-26JUL082300-00,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL082245-45,no,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL082030-30,no,90,420,True,4.65
KXBTC15M,KXBTC15M-26JUL081645-45,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL081600-00,no,91,480,True,4.14
KXBTC15M,KXBTC15M-26JUL081445-45,no,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL081045-45,no,91,300,True,4.14
KXBTC15M,KXBTC15M-26JUL081000-00,no,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL080945-45,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL080845-45,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL080630-30,yes,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL080545-45,yes,93,600,True,3.15
KXBTC15M,KXBTC15M-26JUL080500-00,yes,93,300,False,-45
KXBTC15M,KXBTC15M-26JUL080430-30,no,93,600,True,3.15
KXBTC15M,KXBTC15M-26JUL080415-15,no,93,180,True,3.15
KXBTC15M,KXBTC15M-26JUL080245-45,no,92,240,True,3.64
KXBTC15M,KXBTC15M-26JUL072345-45,no,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL072245-45,no,92,600,False,-45
KXBTC15M,KXBTC15M-26JUL072115-15,no,93,240,False,-45
KXBTC15M,KXBTC15M-26JUL072100-00,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL071945-45,no,91,540,True,4.14
KXBTC15M,KXBTC15M-26JUL071715-15,yes,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL071700-00,no,93,180,False,-45
KXBTC15M,KXBTC15M-26JUL071545-45,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL071415-15,no,92,540,True,3.64
KXBTC15M,KXBTC15M-26JUL071045-45,no,90,240,True,4.65
KXBTC15M,KXBTC15M-26JUL070900-00,no,90,420,True,4.65
KXBTC15M,KXBTC15M-26JUL070845-45,no,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL070800-00,yes,91,360,True,4.14
KXBTC15M,KXBTC15M-26JUL070730-30,yes,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL070715-15,no,92,600,True,3.64
KXBTC15M,KXBTC15M-26JUL070615-15,yes,92,540,True,3.64
KXBTC15M,KXBTC15M-26JUL070400-00,no,91,240,True,4.14
KXBTC15M,KXBTC15M-26JUL070245-45,yes,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL070230-30,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL070215-15,no,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL070115-15,no,91,240,True,4.14
KXBTC15M,KXBTC15M-26JUL070045-45,no,90,240,True,4.65
KXBTC15M,KXBTC15M-26JUL062245-45,no,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL062145-45,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL061930-30,no,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL061645-45,yes,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL061615-15,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL061545-45,no,93,300,False,-45
KXBTC15M,KXBTC15M-26JUL061530-30,yes,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL061430-30,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL061415-15,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL060745-45,yes,90,600,True,4.65
KXBTC15M,KXBTC15M-26JUL060730-30,yes,90,420,True,4.65
KXBTC15M,KXBTC15M-26JUL060700-00,no,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL060645-45,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL060445-45,no,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL060415-15,yes,93,300,False,-45
KXBTC15M,KXBTC15M-26JUL060315-15,no,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL060230-30,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL060145-45,yes,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL052200-00,no,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL052145-45,yes,91,540,True,4.14
KXBTC15M,KXBTC15M-26JUL051915-15,yes,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL051900-00,yes,91,180,True,4.14
KXBTC15M,KXBTC15M-26JUL051730-30,yes,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL051630-30,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL051500-00,yes,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL051430-30,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL050815-15,no,91,600,True,4.14
KXBTC15M,KXBTC15M-26JUL050800-00,no,92,240,True,3.64
KXBTC15M,KXBTC15M-26JUL050745-45,yes,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL050715-15,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL050700-00,yes,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL050615-15,yes,91,300,True,4.14
KXBTC15M,KXBTC15M-26JUL050515-15,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL050230-30,yes,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL050100-00,no,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL042330-30,no,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL042315-15,yes,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL042145-45,no,90,600,True,4.65
KXBTC15M,KXBTC15M-26JUL042130-30,no,90,600,True,4.65
KXBTC15M,KXBTC15M-26JUL042100-00,no,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL042015-15,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL041745-45,no,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL041730-30,yes,91,240,True,4.14
KXBTC15M,KXBTC15M-26JUL041630-30,no,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL041515-15,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL041415-15,no,92,180,False,-45
KXBTC15M,KXBTC15M-26JUL041400-00,yes,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL040945-45,no,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL040930-30,yes,91,480,True,4.14
KXBTC15M,KXBTC15M-26JUL040915-15,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL040815-15,yes,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL040745-45,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL040530-30,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL040500-00,yes,90,420,False,-45
KXBTC15M,KXBTC15M-26JUL040445-45,yes,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL040430-30,yes,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL040415-15,no,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL040400-00,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL040345-45,no,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL040300-00,yes,92,240,True,3.64
KXBTC15M,KXBTC15M-26JUL040030-30,no,90,540,False,-45
KXBTC15M,KXBTC15M-26JUL032230-30,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL031930-30,yes,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL031700-00,yes,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL031630-30,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL031445-45,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL031415-15,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUL030815-15,yes,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL030800-00,yes,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUL030715-15,yes,92,240,True,3.64
KXBTC15M,KXBTC15M-26JUL030600-00,yes,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL030545-45,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL030215-15,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL030145-45,yes,90,240,True,4.65
KXBTC15M,KXBTC15M-26JUL030130-30,yes,91,240,True,4.14
KXBTC15M,KXBTC15M-26JUL030115-15,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL030100-00,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL022330-30,yes,92,600,True,3.64
KXBTC15M,KXBTC15M-26JUL022130-30,no,92,600,True,3.64
KXBTC15M,KXBTC15M-26JUL022115-15,yes,91,480,True,4.14
KXBTC15M,KXBTC15M-26JUL022015-15,no,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL021915-15,no,90,600,True,4.65
KXBTC15M,KXBTC15M-26JUL021715-15,no,90,240,True,4.65
KXBTC15M,KXBTC15M-26JUL021700-00,yes,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUL021545-45,no,90,240,True,4.65
KXBTC15M,KXBTC15M-26JUL021445-45,no,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL021400-00,no,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL021030-30,no,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUL020945-45,yes,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL020930-30,yes,91,420,False,-45
KXBTC15M,KXBTC15M-26JUL020200-00,no,90,420,True,4.65
KXBTC15M,KXBTC15M-26JUL020030-30,no,93,240,True,3.15
KXBTC15M,KXBTC15M-26JUL012330-30,no,92,420,False,-45
KXBTC15M,KXBTC15M-26JUL012200-00,no,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUL012145-45,yes,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUL012030-30,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL012015-15,no,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL012000-00,no,91,300,True,4.14
KXBTC15M,KXBTC15M-26JUL011915-15,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL011845-45,no,90,420,True,4.65
KXBTC15M,KXBTC15M-26JUL011830-30,yes,91,300,False,-45
KXBTC15M,KXBTC15M-26JUL011745-45,yes,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL011715-15,yes,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUL011700-00,yes,91,360,True,4.14
KXBTC15M,KXBTC15M-26JUL011600-00,no,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL011545-45,yes,90,420,True,4.65
KXBTC15M,KXBTC15M-26JUL011515-15,yes,90,540,True,4.65
KXBTC15M,KXBTC15M-26JUL011430-30,yes,90,300,True,4.65
KXBTC15M,KXBTC15M-26JUL011045-45,no,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUL010915-15,yes,92,360,True,3.64
KXBTC15M,KXBTC15M-26JUL010830-30,yes,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUL010815-15,no,92,480,True,3.64
KXBTC15M,KXBTC15M-26JUL010315-15,no,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUL010300-00,yes,91,240,True,4.14
KXBTC15M,KXBTC15M-26JUL010200-00,no,92,180,True,3.64
KXBTC15M,KXBTC15M-26JUN302345-45,yes,91,300,True,4.14
KXBTC15M,KXBTC15M-26JUN302330-30,no,91,480,True,4.14
KXBTC15M,KXBTC15M-26JUN302230-30,yes,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUN302200-00,no,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUN302130-30,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUN302100-00,yes,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUN302000-00,yes,93,360,True,3.15
KXBTC15M,KXBTC15M-26JUN301845-45,no,93,300,True,3.15
KXBTC15M,KXBTC15M-26JUN301545-45,yes,90,360,True,4.65
KXBTC15M,KXBTC15M-26JUN301500-00,yes,93,540,True,3.15
KXBTC15M,KXBTC15M-26JUN301015-15,yes,93,480,True,3.15
KXBTC15M,KXBTC15M-26JUN301000-00,yes,90,180,True,4.65
KXBTC15M,KXBTC15M-26JUN300815-15,no,92,540,True,3.64
KXBTC15M,KXBTC15M-26JUN300645-45,no,92,300,True,3.64
KXBTC15M,KXBTC15M-26JUN300215-15,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUN300045-45,yes,93,600,True,3.15
KXBTC15M,KXBTC15M-26JUN292345-45,no,91,600,True,4.14
KXBTC15M,KXBTC15M-26JUN292330-30,yes,93,540,False,-45
KXBTC15M,KXBTC15M-26JUN292315-15,no,93,180,True,3.15
KXBTC15M,KXBTC15M-26JUN292215-15,no,91,420,True,4.14
KXBTC15M,KXBTC15M-26JUN292200-00,yes,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUN291945-45,yes,92,180,True,3.64
KXBTC15M,KXBTC15M-26JUN291845-45,no,92,420,True,3.64
KXBTC15M,KXBTC15M-26JUN291815-15,no,91,240,True,4.14
KXBTC15M,KXBTC15M-26JUN291745-45,yes,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUN291730-30,no,90,480,True,4.65
KXBTC15M,KXBTC15M-26JUN291545-45,no,93,420,True,3.15
KXBTC15M,KXBTC15M-26JUN291515-15,no,90,540,True,4.65
